Close,High,Low,Open,Volume
AAPL,AAPL,AAPL,AAPL,AAPL
24.192615509033203,24.321830120159664,23.85030946816187,23.859377372568666,129777600
24.058862686157227,24.271954085834214,24.006724405082437,24.138206406139542,102814000
23.954586029052734,24.086068039081677,23.77776622981937,23.909248239848313,104532000
23.845773696899414,24.072466092977475,23.8163025785128,24.02939398427441,77645600
24.410234451293945,24.43517075033608,23.775495123990456,23.777762531955794,124760400
24.836416244506836,25.031371826883497,24.61879177035917,24.630127081007462,182404400
24.707204818725586,24.91349573813298,24.68226851573072,24.87269103591645,103553600
24.93389320373535,24.936160611694472,24.52811365532926,24.659595644549775,103496000
25.190059661865234,25.43262045636295,24.99736974167742,25.031373946976785,149424800
24.893081665039062,25.101639901807648,24.804671803717884,24.825075010690103,106314800
25.15378761291504,25.158322429290177,24.75480851866221,24.988303135262203,105616400
